game_id,player_id,team_id,timeOnIce,assists,goals,shots,hits,powerPlayGoals,powerPlayAssists,penaltyMinutes,faceOffWins,faceoffTaken,takeaways,giveaways,shortHandedGoals,shortHandedAssists,blocked,plusMinus,evenTimeOnIce,shortHandedTimeOnIce,powerPlayTimeOnIce
2018020683,8471743,7,922,0,0,2,0,0,0,0,10,14,1,0,0,0,0,0,789,125,8
2018020689,8471743,7,825,1,0,1,1,0,0,0,5,9,1,1,0,0,1,-3,825,0,0
2018020710,8471743,7,770,1,0,1,1,0,0,0,2,3,0,1,0,0,2,0,733,0,37
2018020723,8471743,7,900,0,0,1,3,0,0,0,5,5,1,1,0,0,0,-1,773,116,11
2018020739,8471743,7,617,1,0,4,1,0,0,0,1,3,0,0,0,0,0,-1,578,39,0
2018020775,8471743,7,837,0,0,0,2,0,0,0,8,12,0,0,0,0,0,1,720,115,2
2018020777,8471743,7,711,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,674,35,2
2018020781,8471743,7,883,0,0,1,1,0,0,0,5,10,0,1,0,0,0,-1,710,173,0
2018020810,8471743,7,1060,0,0,1,0,0,0,0,11,18,1,1,0,0,0,-2,812,248,0
2018020823,8471743,7,766,0,0,1,1,0,0,0,3,3,0,0,0,0,0,0,693,73,0
2018020839,8471743,7,876,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,726,150,0
2018020854,8471743,7,657,0,0,1,0,0,0,0,2,4,0,0,0,0,1,0,636,11,10
2018020864,8471743,7,734,0,0,1,1,0,0,0,1,4,0,0,0,0,2,0,734,0,0
2018020888,8471743,7,682,0,0,2,3,0,0,0,2,3,0,0,0,0,1,-1,682,0,0
2018020906,8471743,7,742,0,0,1,2,0,0,2,1,3,0,1,0,0,1,0,684,58,0
2018020916,8471743,7,786,0,1,1,2,0,0,2,5,8,0,0,0,0,0,1,695,91,0
2018020935,8471743,7,935,0,0,1,2,0,0,0,5,9,0,0,0,0,0,0,608,193,134
2018020945,8471743,7,833,0,0,0,1,0,0,2,6,10,0,1,0,0,1,1,778,55,0
2018020962,8471743,7,685,0,0,1,3,0,0,0,2,5,0,0,0,0,0,0,637,48,0
2018020970,8471743,7,460,0,0,0,0,0,0,0,1,3,0,0,0,0,1,-1,322,138,0
2018021038,8471743,7,779,0,1,2,1,0,0,0,9,16,1,0,0,0,0,0,578,201,0
2018021048,8471743,7,656,0,0,1,3,0,0,0,6,8,0,0,0,0,0,-1,556,100,0
2018021072,8471743,7,805,0,0,0,1,0,0,2,3,7,0,0,0,0,0,0,681,124,0
2018021083,8471743,7,1057,0,0,0,2,0,0,0,6,12,0,1,0,0,0,-1,862,195,0
2018021112,8471743,7,676,0,0,0,2,0,0,0,1,2,0,1,0,0,1,-1,545,131,0
2018021132,8471743,7,735,1,0,1,3,0,0,0,2,5,0,1,0,0,0,1,551,184,0
2018021155,8471743,7,819,0,0,1,3,0,0,0,2,7,0,1,0,0,0,-3,728,91,0
2018021170,8471743,7,675,0,0,1,2,0,0,4,6,12,0,0,0,0,1,0,675,0,0
2018021189,8471743,7,611,0,0,0,1,0,0,0,4,9,0,0,0,0,0,-1,490,121,0
2018020769,8471490,24,713,0,0,0,2,0,0,0,0,0,0,1,0,0,0,-1,713,0,0
2018020815,8471490,24,539,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,519,20,0
2018020012,8471392,25,808,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,775,33,0
2018020023,8471392,25,866,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,786,80,0
2018020041,8471392,25,607,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,564,43,0
2018020078,8471392,25,1023,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,674,349,0
2018020100,8471392,25,694,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,645,49,0
2018020128,8471392,25,760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,674,86,0
2018020140,8471392,25,958,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,769,189,0
2018020160,8471392,25,870,0,0,2,4,0,0,2,0,0,1,0,0,0,1,0,837,33,0
2018020171,8471392,25,926,0,0,1,2,0,0,2,0,0,0,0,0,0,0,2,781,145,0
2018020179,8471392,25,838,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,648,190,0
2018020200,8471392,25,1298,0,0,2,3,0,0,2,0,0,1,0,0,0,4,0,1137,161,0
2018020210,8471392,25,1206,0,0,2,4,0,0,2,0,0,0,0,0,0,2,0,1133,73,0
2018020217,8471392,25,1071,0,0,0,0,0,0,2,0,0,0,0,0,0,3,-1,961,110,0
2018020234,8471392,25,1389,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1172,212,5
2018020262,8471392,25,1161,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,987,171,3
2018020286,8471392,25,1269,0,0,3,4,0,0,2,0,0,0,2,0,0,3,0,1106,163,0
2018020303,8471392,25,1212,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,1145,64,3
2018020309,8471392,25,1067,0,0,2,2,0,0,0,0,0,0,1,0,0,2,-1,952,112,3
2018020321,8471392,25,1256,0,0,0,5,0,0,0,0,0,1,0,0,0,4,-1,1106,148,2
2018020344,8471392,25,1356,0,0,4,0,0,0,2,0,0,0,0,0,0,5,0,1211,133,12
2018020355,8471392,25,1321,0,0,1,4,0,0,2,0,0,0,0,0,0,2,-2,1174,147,0
2018020375,8471392,25,1318,0,0,1,4,0,0,0,0,0,1,1,0,0,2,0,1126,189,3
2018020380,8471392,25,1389,0,0,1,2,0,0,0,0,0,1,2,0,0,1,0,1082,307,0
2018020396,8471392,25,1488,0,0,3,3,0,0,0,0,0,0,1,0,0,4,0,1114,374,0
2018020415,8471392,25,1188,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,1060,116,12
2018020440,8471392,25,1324,1,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1137,187,0
2018020460,8471392,25,1280,0,0,1,6,0,0,0,0,0,1,0,0,0,3,-1,959,319,2
2018020478,8471392,25,1123,0,0,0,3,0,0,0,0,0,1,2,0,0,3,-3,1060,63,0
2018020486,8471392,25,1124,0,0,0,3,0,0,0,0,0,0,1,0,0,1,-1,1006,118,0
2018020503,8471392,25,1307,0,0,1,4,0,0,0,0,0,0,0,0,0,3,0,927,353,27
2018020523,8471392,25,1285,0,0,2,1,0,0,2,0,0,1,1,0,0,1,2,1045,235,5
2018020536,8471392,25,986,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,911,66,9
2018020556,8471392,25,845,0,0,0,5,0,0,19,0,0,1,0,0,0,1,-1,747,98,0
2018020564,8471392,25,1040,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,839,201,0
2018020573,8471392,25,1550,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1256,269,25
2018020594,8471392,25,1225,0,0,4,2,0,0,0,0,0,0,1,0,0,0,2,925,300,0
2018020608,8471392,25,1357,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,1165,192,0
2018020618,8471392,25,1338,1,0,1,4,0,0,2,0,0,0,2,0,0,5,-1,1122,202,14
2018020632,8471392,25,1302,0,0,1,2,0,0,2,0,0,0,1,0,0,5,0,1079,214,9
2018020649,8471392,25,1151,0,0,0,1,0,0,2,0,0,0,1,0,0,2,-2,1070,81,0
2018020664,8471392,25,1512,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1346,166,0
2018020674,8471392,25,1152,0,0,2,1,0,0,0,0,0,0,0,0,0,1,-2,960,192,0
2018020695,8471392,25,1134,0,0,1,4,0,0,0,0,0,1,2,0,0,2,-1,1010,124,0
2018020719,8471392,25,1012,0,0,1,6,0,0,0,0,0,0,1,0,0,2,0,878,134,0
2018020732,8471392,25,1109,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1106,3,0
2018020746,8471392,25,1095,1,0,0,5,0,0,2,0,0,0,1,0,0,1,1,761,331,3
2018020777,8471392,25,1317,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,1241,76,0
2018020788,8471392,25,1209,1,0,1,3,0,0,0,0,0,0,0,0,0,4,1,1079,130,0
2018020798,8471392,25,1468,0,0,2,0,0,0,0,0,0,0,1,0,0,4,1,1179,289,0
2018020808,8471392,25,1343,0,0,0,3,0,0,0,0,0,1,3,0,0,2,-1,913,430,0
2018020832,8471392,25,1186,1,0,0,2,0,0,2,0,0,0,0,0,0,1,0,1146,40,0
2018020845,8471392,25,346,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,339,7,0
2018020865,8471392,25,1330,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,931,399,0
2018020880,8471392,25,1283,0,0,0,3,0,0,0,0,0,0,0,0,0,0,-2,1006,277,0
2018020899,8471392,25,992,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,923,69,0
2018020923,8471392,25,1042,0,0,2,0,0,0,2,0,0,1,2,0,0,3,0,923,119,0
2018020937,8471392,25,1144,0,0,0,5,0,0,0,0,0,1,0,0,0,6,1,884,260,0
2018020950,8471392,25,1325,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1023,302,0
2018020958,8471392,25,1228,0,0,1,1,0,0,4,0,0,0,2,0,0,1,1,999,229,0
2018020978,8471392,25,1198,0,0,1,4,0,0,0,0,0,1,0,0,0,4,0,955,243,0
2018020990,8471392,25,1099,0,0,0,3,0,0,2,0,0,0,1,0,0,0,1,1060,39,0
2018021006,8471392,25,1380,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1214,166,0
2018021025,8471392,25,916,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,721,195,0
2018021039,8471392,25,1311,0,0,2,3,0,0,2,0,0,0,2,0,0,3,1,1241,57,13
2018021057,8471392,25,1188,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1040,148,0
2018021072,8471392,25,1250,0,0,0,2,0,0,0,0,0,0,2,0,0,4,1,1153,97,0
2018021088,8471392,25,1141,1,0,0,3,0,0,0,0,0,0,0,0,0,2,1,1134,7,0
2018021114,8471392,25,1242,1,0,1,5,0,0,0,0,0,0,0,0,0,4,0,1100,142,0
2018021130,8471392,25,1219,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,1073,144,2
2018021143,8471392,25,1147,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,929,218,0
2018021160,8471392,25,866,0,0,4,3,0,0,0,0,0,0,2,0,0,0,0,864,0,2
2018021175,8471392,25,1093,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,1062,31,0
2018021187,8471392,25,1274,0,0,0,3,0,0,2,0,0,1,1,0,0,3,0,1187,87,0
2018021194,8471392,25,986,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,950,36,0
2018021213,8471392,25,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,877,189,0
2018021235,8471392,25,1044,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,946,92,6
2018021267,8471392,25,1334,0,0,1,4,0,0,0,0,0,0,1,0,0,2,1,1174,160,0
2018030151,8471392,25,1067,0,0,0,1,0,0,2,0,0,0,2,0,0,3,0,934,127,6
2018030152,8471392,25,1054,0,0,1,1,0,0,2,0,0,0,0,0,0,6,-1,908,134,12
2018030153,8471392,25,947,0,0,0,3,0,0,0,0,0,0,0,0,0,1,-1,879,68,0
2018030154,8471392,25,1187,0,0,3,3,0,0,0,0,0,0,0,0,0,8,0,1061,122,4
2018030155,8471392,25,1263,1,0,1,3,0,0,0,0,0,0,2,0,0,1,1,1226,37,0
2018030156,8471392,25,1634,0,0,2,6,0,0,0,0,0,1,0,0,0,2,1,1458,176,0
2018030231,8471392,25,998,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,998,0,0
2018030232,8471392,25,1085,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,818,267,0
2018030233,8471392,25,883,0,0,0,6,0,0,2,0,0,0,0,0,0,1,-1,845,38,0
2018030234,8471392,25,1147,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,1062,85,0
2018030235,8471392,25,1306,0,0,1,4,0,0,2,0,0,1,0,0,0,1,0,1192,113,1
2018030236,8471392,25,1050,0,0,1,3,0,0,0,0,0,0,0,0,0,2,-2,892,152,6
2018030237,8471392,25,1578,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,1499,79,0
2018020011,8474102,19,867,0,0,1,0,0,0,0,3,5,0,0,0,0,0,-1,717,0,150
2018020024,8474102,19,684,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-2,558,0,126
2018020054,8474102,19,1003,0,3,3,2,2,0,0,0,0,0,0,0,0,0,1,697,0,306
2018020068,8474102,19,1186,0,1,4,0,1,0,0,1,1,1,0,0,0,0,-1,917,0,269
2018020072,8474102,19,1198,0,0,0,0,0,0,0,2,2,1,0,0,0,1,-1,1005,17,176
2018020086,8474102,19,820,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,619,0,201
2018020106,8474102,19,905,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,667,0,238
2018020120,8474102,19,966,1,1,5,1,0,0,0,0,0,0,1,0,0,0,2,755,0,211
2018020137,8474102,19,909,0,0,3,1,0,0,2,0,0,0,0,0,0,0,1,865,0,44
2018020155,8474102,19,1049,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,868,0,181
2018020186,8474102,19,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,839,0,94
2018020201,8474102,19,856,0,0,3,2,0,0,0,0,0,0,0,0,0,0,-2,856,0,0
2018020221,8474102,19,895,1,0,1,0,0,0,2,0,1,1,0,0,0,1,1,674,0,221
2018020239,8474102,19,941,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,744,0,197
2018020253,8474102,19,894,0,0,2,0,0,0,4,0,0,1,0,0,0,0,-1,765,0,129
2018020273,8474102,19,889,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,830,0,59
2018020290,8474102,19,936,0,0,0,1,0,0,2,0,1,2,0,0,0,1,0,773,0,163
2018020302,8474102,19,912,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,856,0,56
2018020313,8474102,19,1106,0,0,2,1,0,0,0,0,0,1,0,0,0,1,-2,980,0,126
2018020326,8474102,19,1026,0,0,0,0,0,0,2,0,2,1,1,0,0,0,-1,837,11,178
2018020343,8474102,19,1073,0,0,2,1,0,0,0,1,2,0,0,0,0,0,0,928,0,145
2018020354,8474102,19,946,1,1,2,1,0,1,2,1,3,2,0,0,0,0,-2,905,2,39
2018020377,8474102,19,991,0,2,6,2,1,0,0,0,1,2,0,0,0,1,1,908,0,83
2018020393,8474102,19,915,0,0,1,1,0,0,2,0,0,1,2,0,0,0,-1,757,0,158
2018020405,8474102,19,991,0,0,2,4,0,0,2,0,0,0,0,0,0,0,-2,858,1,132
2018020426,8474102,19,1025,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,903,14,108
2018020441,8474102,19,806,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,776,8,22
2018020470,8474102,19,1148,0,2,4,0,0,0,0,2,2,1,0,0,0,0,2,989,0,159
2018020492,8474102,19,793,0,0,1,0,0,0,4,0,1,0,0,0,0,0,-1,676,0,117
2018020507,8474102,19,980,0,0,1,3,0,0,0,0,0,1,1,0,0,0,-1,862,0,118
2018020524,8474102,19,874,0,1,2,0,0,0,2,0,2,0,1,0,0,1,1,778,0,96
2018020539,8474102,19,1195,0,0,3,3,0,0,2,1,1,0,0,0,0,0,-1,1012,0,183
2018020548,8474102,19,1183,1,1,2,1,0,1,2,0,1,2,0,0,0,1,1,1127,0,56
2018020572,8474102,19,1059,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1017,0,42
2018020592,8474102,19,1155,0,1,3,5,0,0,0,0,0,1,2,0,0,0,0,1059,0,96
2018020605,8474102,19,1191,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,958,9,224
2018020627,8474102,19,1258,2,0,1,0,0,1,2,1,1,2,0,0,0,0,1,1007,0,251
2018020642,8474102,19,1204,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,925,0,279
2018020653,8474102,19,1281,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,1178,0,103
2018020664,8474102,19,1264,0,1,3,0,0,0,0,0,0,1,0,0,0,0,-1,1166,0,98
2018020677,8474102,19,1040,1,0,4,0,0,0,2,0,0,0,0,0,0,0,1,800,1,239
2018020695,8474102,19,1149,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1059,0,90
2018020709,8474102,19,1247,0,1,7,1,0,0,0,0,0,1,0,0,0,1,1,1107,16,124
2018020711,8474102,19,1097,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,966,0,131
2018020726,8474102,19,1348,1,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1092,0,256
2018021099,8474102,19,898,1,0,1,1,0,0,2,0,0,1,0,0,0,0,1,785,0,113
2018021112,8474102,19,1173,0,1,5,1,0,0,2,0,0,2,1,0,0,0,0,1020,9,144
2018021127,8474102,19,1162,1,2,4,1,1,0,0,0,0,1,0,0,0,0,2,802,0,360
2018021140,8474102,19,987,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,863,0,124
2018021159,8474102,19,946,0,0,2,0,0,0,2,0,0,1,0,0,0,0,-2,859,0,87
2018021173,8474102,19,983,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,920,0,63
2018021197,8474102,19,1083,0,1,5,1,0,0,2,0,0,3,0,0,0,0,0,1003,0,80
2018021207,8474102,19,1102,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1019,0,83
2018021225,8474102,19,917,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,866,0,51
2018021240,8474102,19,1092,0,1,2,4,1,0,0,0,0,0,0,0,0,0,-1,952,0,140
2018021248,8474102,19,1015,1,1,1,0,1,1,2,0,0,0,0,0,0,0,-1,851,3,161
2018021258,8474102,19,920,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,803,0,117
2018030161,8474102,19,995,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,798,0,197
2018030162,8474102,19,1142,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,908,0,234
2018030163,8474102,19,1137,0,1,2,0,1,0,0,0,0,1,0,0,0,0,-1,857,2,278
2018030164,8474102,19,1127,0,0,3,2,0,0,2,0,0,0,0,0,0,1,-1,990,0,137
2018030165,8474102,19,1133,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1023,0,110
2018030166,8474102,19,1110,0,0,2,0,0,0,0,0,0,1,0,0,0,2,-1,923,0,187
2018030231,8474102,19,1074,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1010,0,64
2018030232,8474102,19,1234,1,0,4,1,0,0,4,0,0,1,0,0,0,0,0,890,0,344
2018030233,8474102,19,1112,0,0,3,1,0,0,0,0,0,0,2,0,0,1,-1,987,0,125
2018030234,8474102,19,1037,0,0,4,1,0,0,0,0,0,1,0,0,0,1,0,911,0,126
2018030235,8474102,19,1202,0,0,3,2,0,0,0,0,0,0,1,0,0,2,0,903,0,299
2018030236,8474102,19,1015,0,1,3,2,0,0,0,0,0,0,0,0,0,0,2,865,0,150
2018030237,8474102,19,1629,0,0,5,2,0,0,0,0,0,1,2,0,0,0,-1,1545,0,84
2018030321,8474102,19,990,1,0,1,1,0,0,0,0,0,2,0,0,0,0,1,894,0,96
2018030322,8474102,19,1039,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,665,0,374
2018030323,8474102,19,1021,0,2,3,3,1,0,2,0,0,2,0,0,0,0,1,994,0,27
2018030324,8474102,19,917,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,742,0,175
2018030325,8474102,19,1042,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,858,0,184
2018030326,8474102,19,1101,1,1,1,1,0,0,0,0,0,2,1,0,0,0,2,1032,0,69
2018030411,8474102,19,991,0,0,0,5,0,0,2,0,0,0,3,0,0,0,-1,865,0,126
2018030412,8474102,19,1044,0,0,4,2,0,0,0,0,0,0,0,0,0,0,-1,860,0,184
2018030413,8474102,19,1174,0,0,2,3,0,0,4,0,0,0,0,0,0,0,-1,985,0,189
2018030414,8474102,19,992,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,839,0,153
2018030415,8474102,19,902,0,1,2,1,0,0,2,0,0,0,0,0,0,0,1,822,0,80
2018030416,8474102,19,1141,1,0,5,5,0,0,0,0,1,1,0,0,0,0,0,907,0,234
2018030417,8474102,19,1082,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1082,0,0
2018020011,8475765,19,1137,0,0,6,0,0,0,0,1,1,0,0,0,0,0,-1,821,0,316
2018020024,8475765,19,1274,0,2,7,0,1,0,0,0,0,0,0,0,0,1,-1,974,18,282
2018020054,8475765,19,1140,0,0,7,0,0,0,0,0,0,1,0,0,0,0,-3,747,29,364
2018020068,8475765,19,1319,1,0,7,2,0,0,0,0,0,0,0,0,0,1,-1,1053,38,228
2018020072,8475765,19,1169,1,0,3,2,0,0,0,0,0,1,0,0,0,0,1,1044,0,125
2018020086,8475765,19,1190,1,0,2,2,0,1,0,0,0,0,0,0,0,0,-1,873,7,310
2018020106,8475765,19,1072,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,845,0,227
2018020120,8475765,19,1091,0,0,2,0,0,0,0,0,0,0,1,0,0,0,-1,807,0,284
2018020137,8475765,19,1094,0,1,4,0,1,0,0,0,0,0,0,0,0,0,-1,885,0,209
2018020155,8475765,19,1154,0,2,6,0,1,0,0,0,0,1,0,0,0,2,0,902,7,245
2018020186,8475765,19,961,0,1,4,2,1,0,0,0,0,1,0,0,0,1,-1,817,0,144
2018020201,8475765,19,966,1,0,4,3,0,1,0,0,0,0,0,0,0,0,0,936,0,30
2018020221,8475765,19,1061,2,0,1,2,0,1,0,0,0,1,1,0,0,0,1,878,0,183
2018020239,8475765,19,1096,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,826,0,270
2018020253,8475765,19,1156,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1018,42,96
2018020273,8475765,19,1133,0,0,3,2,0,0,2,0,0,1,0,0,0,1,0,1072,0,61
2018020290,8475765,19,1115,2,0,4,1,0,0,0,0,0,0,1,0,0,1,2,775,0,340
2018020302,8475765,19,1046,0,0,4,1,0,0,0,0,0,2,1,0,0,0,-2,948,34,64
2018020313,8475765,19,1347,0,0,3,0,0,0,0,0,0,0,0,0,0,1,-1,1192,0,155
2018020326,8475765,19,1239,0,0,6,1,0,0,0,0,0,0,0,0,0,1,-1,930,0,309
2018020343,8475765,19,962,1,0,4,3,0,0,0,0,0,0,0,0,0,1,1,791,0,171
2018020354,8475765,19,868,0,1,5,5,0,0,2,0,0,0,0,0,0,1,1,756,0,112
2018020377,8475765,19,1122,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,926,0,196
2018020393,8475765,19,1181,0,1,4,0,0,0,0,0,0,3,0,0,0,0,1,950,12,219
2018020405,8475765,19,905,0,0,5,0,0,0,10,1,1,0,0,0,0,1,-3,731,43,131
2018020426,8475765,19,1129,0,0,4,1,0,0,2,0,0,0,0,0,0,2,-1,967,0,162
2018020441,8475765,19,1095,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1042,1,52
2018020454,8475765,19,1042,0,0,4,0,0,0,0,0,0,0,0,0,0,0,-3,893,0,149
2018020470,8475765,19,1107,0,0,2,1,0,0,0,0,0,2,1,0,0,1,-2,923,0,184
2018020492,8475765,19,1157,0,0,1,1,0,0,2,0,0,2,0,0,0,0,1,968,0,189
2018020507,8475765,19,1087,0,0,3,3,0,0,0,0,0,2,0,0,0,2,-1,965,0,122
2018020524,8475765,19,1033,0,1,4,1,1,0,0,0,0,0,0,0,0,0,-1,820,9,204
2018020539,8475765,19,1043,0,1,4,0,0,0,0,0,0,0,0,0,0,0,-1,867,0,176
2018020548,8475765,19,975,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,865,0,110
2018020572,8475765,19,900,0,0,4,2,0,0,0,1,1,0,0,0,0,1,0,822,0,78
2018020592,8475765,19,1058,0,0,2,2,0,0,0,1,1,0,3,0,0,0,0,914,0,144
2018020605,8475765,19,1197,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,954,0,243
2018020642,8475765,19,936,1,0,4,3,0,0,0,0,0,0,0,0,0,0,-1,649,0,287
2018020653,8475765,19,1230,0,1,3,0,0,0,0,0,1,0,2,0,0,1,2,1117,0,113
2018020664,8475765,19,1142,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1034,0,108
2018020677,8475765,19,1107,1,0,3,0,0,1,0,0,0,1,0,0,0,2,0,856,0,251
2018020695,8475765,19,1174,0,2,3,2,1,0,0,0,0,0,1,0,0,0,0,1064,0,110
2018020709,8475765,19,1202,1,1,2,1,1,0,2,0,0,0,0,0,0,0,2,1078,0,124
2018020711,8475765,19,1095,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,964,0,131
2018020726,8475765,19,1439,0,0,2,0,0,0,0,0,0,1,2,0,0,0,-2,1162,0,277
2018020745,8475765,19,1277,0,1,2,2,0,0,0,0,0,1,2,0,0,0,2,1217,0,60
2018020759,8475765,19,1165,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1019,0,146
2018020769,8475765,19,1049,0,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1049,0,0
2018020796,8475765,19,1029,2,1,5,0,0,0,0,0,0,0,0,0,0,1,2,868,0,161
2018020811,8475765,19,1100,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1053,0,47
2018020831,8475765,19,1283,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,1084,0,199
2018020844,8475765,19,1028,0,1,4,1,0,0,0,0,0,3,2,0,0,1,1,823,0,205
2018020852,8475765,19,980,0,3,8,1,0,0,2,0,0,1,0,0,0,1,0,807,0,173
2018020869,8475765,19,910,3,0,2,0,0,0,0,0,0,1,0,0,0,1,3,812,0,98
2018020884,8475765,19,1061,0,2,3,2,1,0,0,0,0,0,0,0,0,1,1,841,0,220
2018020894,8475765,19,1052,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,818,0,234
2018020905,8475765,19,1001,2,1,3,0,1,1,0,0,0,0,1,0,0,1,1,745,0,256
2018020921,8475765,19,1260,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1074,0,186
2018020937,8475765,19,1086,0,1,2,3,1,0,0,0,0,0,0,0,0,1,-1,863,3,220
2018020947,8475765,19,1281,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1018,0,263
2018020960,8475765,19,1202,1,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1119,0,83
2018020975,8475765,19,1098,1,0,5,2,0,0,0,0,0,1,0,0,0,1,1,831,0,267
2018020995,8475765,19,1051,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,906,0,145
2018021006,8475765,19,1173,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,987,0,186
2018021031,8475765,19,1191,2,0,3,0,0,1,0,0,0,1,1,0,0,1,2,865,5,321
2018021042,8475765,19,1010,1,1,5,2,0,0,0,0,0,1,0,0,0,0,2,787,0,223
2018021127,8475765,19,1052,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,748,0,304
2018021140,8475765,19,966,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,856,0,110
2018021159,8475765,19,907,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,828,0,79
2018021173,8475765,19,1074,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1011,0,63
2018021197,8475765,19,1143,0,1,6,3,0,0,0,0,0,1,1,0,0,0,0,1023,0,120
